,聚类种类,IsActiveStatus,IsActiveAssetStage,CrCardAssetStage,Exited
5439,1,1,0,6,0
5440,2,5,8,9,0
5441,2,3,6,6,0
5442,1,2,2,2,0
5443,2,5,8,9,0
5444,1,0,0,6,0
5445,2,4,6,6,0
5446,2,3,8,9,1
5447,2,3,8,2,0
5448,1,0,2,2,0
5449,1,0,2,9,0
5450,1,1,1,2,1
5451,2,5,6,0,0
5452,2,3,6,6,1
5453,1,2,2,2,0
5454,1,1,0,6,0
5455,2,5,8,9,0
5456,2,3,7,7,0
5457,2,4,6,6,0
5458,2,3,6,6,1
5459,2,4,7,7,0
5460,1,0,0,6,0
5461,1,0,2,9,0
5462,1,1,0,6,0
5463,1,0,2,9,0
5464,1,2,0,6,0
5465,1,1,2,9,0
5466,1,1,0,6,0
5467,2,5,8,2,0
5468,1,0,2,9,0
5469,1,0,0,0,1
5470,2,3,6,6,0
5471,2,3,8,9,0
5472,1,1,0,6,0
5473,2,4,6,0,0
5474,2,5,6,6,0
5475,1,1,0,6,0
5476,2,5,8,2,0
5477,2,5,6,6,0
5478,2,3,6,6,0
5479,2,3,8,9,0
5480,2,3,6,6,0
5481,1,1,2,9,0
5482,1,2,2,9,0
5483,2,3,8,9,0
5484,1,0,2,9,1
5485,1,1,2,9,0
5486,2,4,8,2,0
5487,1,0,2,9,1
5488,2,4,6,0,0
5489,2,4,6,6,0
5490,2,4,6,6,0
5491,2,4,8,9,0
5492,1,0,0,0,1
5493,1,0,1,7,0
5494,1,1,0,0,1
5495,1,0,2,2,1
5496,1,0,2,9,0
5497,2,3,8,9,0
5498,2,4,6,6,0
5499,1,1,2,9,0
5500,1,2,0,0,0
5501,2,5,7,2,0
5502,1,1,2,9,0
5503,2,5,6,6,0
5504,2,3,8,9,0
5505,2,5,6,6,0
5506,2,4,6,6,0
5507,2,4,8,9,0
5508,2,5,8,2,0
5509,2,4,8,9,0
5510,1,1,0,6,1
5511,1,0,0,6,1
5512,2,5,8,9,0
5513,1,2,2,9,1
5514,1,2,2,9,0
5515,2,5,6,6,0
5516,1,1,0,6,0
5517,2,3,7,2,0
5518,2,3,7,7,0
5519,1,1,2,9,0
5520,2,3,8,2,1
5521,2,5,6,0,0
5522,1,0,2,2,1
5523,1,0,0,6,0
5524,2,3,8,9,0
5525,1,0,0,0,0
5526,2,3,6,6,0
5527,2,4,6,6,0
5528,2,5,6,6,0
5529,1,2,0,6,0
5530,2,5,6,6,0
5531,2,4,6,0,0
5532,2,5,8,9,0
5533,1,1,2,9,0
5534,1,2,2,2,1
5535,2,5,8,9,0
5536,1,2,0,0,0
5537,2,4,6,6,0
5538,1,0,2,9,1
5539,1,0,2,9,1
5540,1,1,0,6,0
5541,1,0,0,6,1
5542,2,3,6,0,0
5543,1,1,2,9,0
5544,1,1,2,9,0
5545,2,4,8,9,0
5546,2,5,6,6,0
5547,1,2,2,9,0
5548,2,3,8,2,0
5549,2,5,8,2,0
5550,2,5,8,2,0
5551,2,4,6,6,0
5552,2,5,8,9,0
5553,1,1,2,2,0
5554,1,1,0,6,0
5555,2,5,6,6,1
5556,2,3,8,2,0
5557,1,0,1,7,0
5558,1,1,0,0,1
5559,2,3,8,9,0
5560,2,3,6,0,0
5561,1,2,2,9,1
5562,2,5,8,9,0
5563,1,1,0,6,0
5564,2,3,6,0,0
5565,2,5,8,2,0
5566,1,0,1,7,0
5567,1,1,2,9,0
5568,2,3,8,2,0
5569,2,3,8,9,0
5570,1,1,0,6,0
5571,1,2,1,2,1
5572,1,0,2,9,0
5573,1,1,2,9,0
5574,2,5,6,6,0
5575,1,1,0,0,0
5576,2,5,8,2,0
5577,1,0,0,0,0
5578,2,5,8,2,0
5579,2,3,8,9,1
5580,2,3,8,9,0
5581,2,3,8,2,0
5582,1,1,0,6,1
5583,1,1,1,7,1
5584,2,4,6,6,0
5585,1,1,0,0,0
5586,2,5,8,2,1
5587,2,3,8,2,0
5588,2,3,6,6,0
5589,1,1,1,7,0
5590,1,2,0,6,0
5591,2,4,6,6,0
5592,2,4,8,9,0
5593,2,3,8,9,0
5594,1,0,2,2,0
5595,2,5,6,0,0
5596,2,3,6,6,0
5597,1,2,0,6,0
5598,2,5,8,9,0
5599,2,4,8,2,0
5600,1,0,2,9,0
5601,1,2,2,9,0
5602,2,3,7,7,0
5603,2,4,6,0,0
5604,1,2,2,9,1
5605,2,4,8,9,0
5606,1,2,2,9,0
5607,1,1,0,0,0
5608,2,5,8,2,1
5609,2,3,8,9,0
5610,1,1,2,9,0
5611,2,4,8,2,0
5612,2,5,8,9,0
5613,2,3,7,7,0
5614,1,1,0,6,0
5615,2,4,8,2,0
5616,1,1,2,2,0
5617,1,2,1,7,0
5618,2,3,8,9,0
5619,2,3,8,9,0
5620,1,1,0,0,0
5621,2,4,8,2,0
5622,2,5,8,9,0
5623,1,0,2,9,0
5624,2,3,6,0,0
5625,2,5,6,6,0
5626,1,2,0,0,0
5627,1,1,1,7,1
5628,2,3,8,9,0
5629,2,4,8,2,0
5630,2,3,6,6,0
5631,2,5,6,0,0
5632,2,4,8,9,0
5633,1,0,2,2,1
5634,2,3,7,2,0
5635,2,3,6,6,0
5636,1,0,0,6,0
5637,2,3,8,2,0
5638,1,2,2,9,1
5639,2,5,8,9,0
5640,1,0,0,6,0
5641,2,4,6,6,0
5642,1,0,2,2,0
5643,2,3,6,6,0
5644,2,3,6,6,0
5645,2,3,6,0,0
5646,1,1,0,6,0
5647,2,5,6,0,0
5648,1,1,2,2,0
5649,1,2,0,6,1
5650,2,4,8,9,0
5651,1,1,2,2,0
5652,1,0,2,9,0
5653,1,0,0,6,0
5654,2,3,8,2,0
5655,1,2,0,6,0
5656,2,5,6,6,0
5657,2,5,8,9,0
5658,1,0,0,0,0
5659,2,3,8,9,0
5660,2,5,8,2,0
5661,2,4,8,9,0
5662,2,5,8,9,1
5663,2,4,8,9,0
5664,2,5,8,9,0
5665,1,2,2,2,0
5666,2,4,8,2,1
5667,2,5,8,2,0
5668,1,1,0,0,0
5669,1,2,2,9,0
5670,1,0,0,6,1
5671,1,0,2,2,1
5672,2,3,7,7,0
5673,2,5,6,0,0
5674,2,5,8,2,0
5675,2,3,6,6,0
5676,2,4,8,9,0
5677,2,5,8,9,0
5678,1,2,2,9,0
5679,1,1,0,6,0
5680,1,0,2,9,1
5681,2,4,6,6,0
5682,2,3,6,6,0
5683,1,2,2,9,0
5684,1,2,2,9,0
5685,1,1,1,7,0
5686,2,3,8,9,0
5687,2,4,8,9,0
5688,2,5,6,6,0
5689,2,3,8,9,1
5690,1,2,2,9,0
5691,1,1,2,2,0
5692,1,2,1,7,1
5693,1,1,0,6,0
5694,1,1,2,9,1
5695,2,5,6,6,0
5696,1,2,0,6,1
5697,2,4,8,2,0
5698,1,2,2,9,0
5699,1,0,2,9,1
5700,2,4,8,9,0
5701,2,5,8,2,0
5702,2,3,8,9,0
5703,2,5,8,9,0
5704,2,4,8,9,0
5705,1,2,2,9,0
5706,2,3,8,2,0
5707,2,3,6,0,0
5708,1,1,2,2,0
5709,2,5,8,9,0
5710,1,2,2,9,1
5711,2,3,6,0,0
5712,2,3,8,2,0
5713,1,0,0,0,0
5714,2,3,6,0,0
5715,1,1,0,0,0
5716,2,4,8,9,0
5717,2,3,7,7,0
5718,1,0,2,2,1
5719,2,3,6,6,0
5720,2,5,6,6,0
5721,2,4,8,9,0
5722,2,3,8,9,1
5723,1,0,1,7,1
5724,2,5,8,9,0
5725,1,0,0,6,0
5726,1,0,0,6,0
5727,1,0,0,0,0
5728,2,3,8,9,1
5729,2,5,6,6,0
5730,2,5,8,9,0
5731,1,2,0,0,0
5732,1,2,1,7,0
5733,1,2,1,7,0
5734,1,1,2,2,1
5735,1,0,2,9,0
5736,1,0,0,6,0
5737,2,4,7,7,0
5738,1,1,0,6,0
5739,2,3,8,2,0
5740,1,0,1,7,0
5741,2,5,8,9,0
5742,1,1,2,9,1
5743,2,4,8,2,1
5744,2,5,8,9,0
5745,2,5,6,6,0
5746,2,4,7,7,0
5747,2,3,8,9,0
5748,1,1,1,7,0
5749,1,2,0,6,0
5750,1,1,1,2,0
5751,1,0,0,0,0
5752,2,3,8,2,0
5753,1,2,0,6,1
5754,1,1,2,9,0
5755,2,4,6,6,1
5756,2,5,8,9,1
5757,2,5,6,6,0
5758,1,0,2,9,0
5759,1,1,0,0,0
5760,2,5,7,2,0
5761,1,2,0,0,0
5762,1,2,2,9,0
5763,1,0,2,2,0
5764,1,0,0,6,0
5765,1,0,2,9,0
5766,2,4,6,6,0
5767,1,0,2,2,0
5768,1,0,0,0,0
5769,2,3,6,6,0
5770,2,5,6,6,0
5771,2,5,8,9,0
5772,1,2,0,6,0
5773,2,5,7,7,0
5774,2,3,8,9,0
5775,1,0,2,9,1
5776,1,0,2,9,0
5777,1,0,0,0,1
5778,2,3,6,0,0
5779,2,3,8,9,0
5780,1,0,0,6,0
5781,2,5,8,9,0
5782,2,4,8,2,1
5783,1,2,2,9,0
5784,1,2,0,6,0
5785,1,1,2,2,0
5786,2,3,7,2,1
5787,2,5,7,7,0
5788,1,0,0,6,0
5789,2,4,6,6,0
5790,1,0,2,2,0
5791,2,5,8,2,0
5792,1,0,2,9,1
5793,2,4,6,6,0
5794,1,1,2,2,1
5795,2,4,8,2,1
5796,1,2,2,9,1
5797,1,1,0,6,0
5798,1,1,1,7,0
5799,2,3,8,9,0
5800,2,5,8,9,0
5801,1,2,0,6,0
5802,1,1,2,2,1
5803,1,0,0,6,1
5804,2,3,7,7,0
5805,1,0,0,6,0
5806,2,4,8,9,0
5807,1,2,1,7,1
5808,1,0,1,2,0
5809,2,5,7,2,0
5810,2,3,8,2,0
5811,2,3,6,6,0
5812,1,2,0,0,0
5813,2,5,6,6,0
5814,2,3,6,6,0
5815,1,2,1,2,1
5816,2,5,8,2,0
5817,1,0,2,9,1
5818,1,0,2,9,0
5819,1,0,2,9,0
5820,1,0,0,0,0
5821,1,0,2,9,0
5822,2,3,8,9,0
5823,1,1,0,6,0
5824,2,5,6,6,0
5825,2,4,8,2,0
5826,1,1,0,6,0
5827,1,0,2,2,0
5828,1,0,2,9,0
5829,1,0,2,2,0
5830,2,5,6,6,0
5831,1,2,2,2,1
5832,1,1,1,7,0
5833,1,2,2,2,1
5834,2,3,6,6,0
5835,1,2,2,2,0
5836,2,4,6,6,0
5837,1,0,0,6,0
5838,1,0,2,2,1
5839,2,5,8,2,0
5840,2,4,7,7,1
5841,2,3,8,2,0
5842,1,1,0,6,0
5843,2,3,8,9,1
5844,2,5,8,9,0
5845,2,5,7,7,0
5846,1,1,0,6,0
5847,2,5,7,7,0
5848,1,1,2,2,0
5849,2,5,8,9,0
5850,1,2,0,6,0
5851,2,5,8,9,0
5852,2,5,8,9,0
5853,2,5,6,6,0
5854,2,3,8,2,0
5855,1,2,2,9,1
5856,2,5,8,2,0
5857,2,3,6,0,0
5858,2,4,8,2,0
5859,1,2,0,0,0
5860,2,4,7,7,0
5861,2,5,6,0,0
5862,1,2,0,0,0
5863,2,4,6,6,1
5864,2,3,6,0,0
5865,2,5,8,9,0
5866,2,5,8,9,0
5867,2,3,6,6,0
5868,2,5,8,9,0
5869,1,2,0,6,0
5870,1,0,0,6,0
5871,2,3,6,0,0
5872,2,5,8,9,0
5873,2,3,6,0,0
5874,2,5,8,2,0
5875,1,0,2,2,0
5876,2,4,8,9,0
5877,2,4,8,9,0
5878,2,5,8,9,0
5879,1,0,2,9,0
5880,1,0,2,9,1
5881,1,2,0,0,0
5882,2,3,8,2,0
5883,1,1,2,9,0
5884,2,3,8,9,0
5885,2,5,8,9,1
5886,1,1,2,2,0
5887,2,5,6,0,0
5888,2,3,8,9,1
5889,2,5,7,7,0
5890,1,0,0,6,0
5891,1,0,2,9,0
5892,2,4,6,6,0
5893,1,0,0,6,0
5894,1,2,2,9,0
5895,2,3,7,7,0
5896,1,2,0,6,0
5897,2,5,6,6,0
5898,2,5,8,9,1
5899,2,4,8,9,1
5900,1,0,0,0,1
5901,1,0,2,9,0
5902,2,4,8,9,0
5903,1,2,2,9,0
5904,2,4,6,6,0
5905,2,4,8,9,0
5906,2,3,6,6,0
5907,2,5,6,0,0
5908,1,0,2,9,0
5909,2,5,8,2,1
5910,1,1,2,9,0
5911,1,1,0,6,0
5912,2,5,6,0,0
5913,1,0,2,9,0
5914,1,1,0,6,0
5915,1,2,2,9,0
5916,1,2,2,9,0
5917,1,0,2,9,0
5918,1,0,2,2,1
5919,2,5,6,0,0
5920,1,1,2,9,0
5921,1,0,0,6,0
5922,1,2,0,6,0
5923,1,1,2,9,0
5924,1,1,2,2,0
5925,1,0,0,6,0
5926,2,3,7,7,0
5927,2,3,6,0,0
5928,1,0,2,9,1
5929,2,5,6,0,0
5930,1,0,0,0,0
5931,2,3,8,2,0
5932,1,2,2,2,0
5933,1,1,2,2,0
5934,2,3,7,7,1
5935,2,4,8,9,0
5936,1,1,0,0,1
5937,2,4,8,9,0
5938,1,1,2,2,0
5939,1,2,2,9,0
5940,2,5,8,9,0
5941,1,1,2,9,1
5942,1,2,2,9,1
5943,2,4,8,9,0
5944,2,3,8,2,0
5945,1,1,0,0,1
5946,1,1,2,2,1
5947,2,5,6,6,0
5948,2,3,8,9,0
5949,1,0,2,2,0
5950,2,5,8,2,0
5951,1,2,2,2,1
5952,1,1,0,6,0
5953,1,1,2,9,0
5954,1,2,0,6,0
5955,1,1,2,2,0
5956,1,2,0,6,0
5957,2,3,8,2,0
5958,2,3,8,9,0
5959,1,0,0,0,0
5960,1,0,1,7,0
5961,2,5,6,6,0
5962,2,3,6,6,0
5963,2,4,6,6,0
5964,2,3,7,2,0
5965,1,0,2,9,0
5966,2,3,6,0,0
5967,1,1,2,2,0
5968,1,1,0,0,0
5969,1,1,2,9,0
5970,2,3,6,6,0
5971,1,2,2,9,0
5972,1,2,1,2,0
5973,1,0,0,0,0
5974,1,1,0,6,0
5975,1,0,2,9,1
5976,1,2,2,9,0
5977,1,2,0,6,1
5978,2,4,7,7,0
5979,2,5,6,0,0
5980,1,1,1,2,0
5981,2,4,8,2,0
5982,2,5,6,6,0
5983,1,0,0,0,0
5984,1,2,0,6,0
5985,2,3,8,2,0
5986,2,3,6,6,0
5987,2,5,8,2,0
5988,2,5,7,7,0
5989,2,5,6,6,0
5990,2,4,8,9,0
5991,1,0,2,9,1
5992,1,2,0,6,0
5993,2,5,7,7,0
5994,1,1,0,6,0
5995,2,5,8,9,0
5996,2,5,6,0,0
5997,2,5,8,9,0
5998,2,5,6,6,0
5999,2,4,8,9,0
6000,2,3,8,2,0
6001,2,5,8,9,0
6002,1,0,1,2,0
6003,1,2,2,2,0
6004,1,2,2,9,1
6005,2,4,8,9,0
6006,2,3,6,0,0
6007,1,1,2,9,0
6008,1,0,0,6,0
6009,2,3,6,6,0
6010,1,2,2,2,0
6011,1,0,0,6,1
6012,2,4,8,9,0
6013,2,3,8,2,1
6014,2,3,8,9,0
6015,2,5,6,6,1
6016,1,1,2,9,0
6017,1,2,1,7,0
6018,1,0,2,9,0
6019,2,5,8,2,0
6020,2,4,6,6,0
6021,2,4,6,6,0
6022,1,0,1,7,1
6023,2,4,8,9,0
6024,2,4,6,6,0
6025,1,2,0,6,0
6026,1,1,2,9,0
6027,2,4,6,0,0
6028,2,5,8,2,0
6029,1,0,2,9,0
6030,1,0,0,6,0
6031,1,1,0,6,0
6032,1,1,2,9,0
6033,1,2,0,0,0
6034,1,0,2,9,1
6035,1,0,2,9,0
6036,2,5,8,9,0
6037,2,4,8,9,0
6038,2,4,6,6,1
6039,1,2,2,9,1
6040,1,1,2,2,0
6041,1,2,2,2,0
6042,1,0,0,0,0
6043,1,0,1,7,0
6044,1,0,0,6,0
6045,2,4,6,0,0
6046,1,2,2,9,0
6047,1,2,0,6,1
6048,2,4,8,2,0
6049,1,0,2,2,0
6050,2,3,8,9,0
6051,2,3,8,9,1
6052,2,5,8,9,0
6053,2,4,6,0,0
6054,2,3,8,9,0
6055,1,2,2,9,1
6056,1,2,1,2,1
6057,2,5,6,6,0
6058,2,3,6,6,0
6059,2,5,8,9,0
6060,2,5,6,6,0
6061,1,1,0,0,0
6062,2,5,6,6,0
6063,1,1,2,9,1
6064,1,2,2,2,1
6065,1,0,1,2,0
6066,1,2,2,2,0
6067,1,2,0,6,0
6068,1,0,0,6,0
6069,2,3,7,7,1
6070,2,3,8,9,0
6071,1,0,2,9,1
6072,1,2,2,9,1
6073,2,3,6,6,0
6074,1,2,2,9,0
6075,1,2,1,7,0
6076,2,4,6,6,0
6077,1,0,0,6,0
6078,1,0,2,9,0
6079,1,0,2,2,0
6080,1,1,0,6,0
6081,2,5,6,6,0
6082,2,4,8,9,0
6083,2,4,7,2,0
6084,2,4,6,6,0
6085,2,3,8,9,0
6086,1,2,2,2,0
6087,1,0,2,2,1
6088,2,5,8,9,0
6089,2,3,6,6,0
6090,1,0,0,6,0
6091,2,3,8,9,1
6092,1,1,1,2,0
6093,1,1,0,0,0
6094,2,3,8,9,0
6095,1,2,2,9,0
6096,1,0,2,9,0
6097,2,4,6,0,0
6098,1,0,2,9,0
6099,1,2,2,9,0
6100,2,5,8,2,0
6101,1,1,0,6,0
6102,1,0,2,2,0
6103,1,2,2,9,1
6104,1,1,2,2,0
6105,1,0,0,6,0
6106,1,0,0,6,1
6107,2,4,8,9,0
6108,2,5,6,6,0
6109,2,3,8,9,0
6110,2,4,8,9,0
6111,2,4,6,6,0
6112,2,4,6,0,1
6113,2,4,6,0,0
6114,2,5,8,2,0
6115,1,2,2,9,1
6116,2,3,8,9,0
6117,1,2,0,6,1
6118,1,2,2,2,0
6119,2,5,6,6,0
6120,1,2,0,6,0
6121,1,2,2,9,0
6122,2,3,6,6,0
6123,2,4,6,6,0
6124,1,1,2,9,0
6125,1,2,2,2,1
6126,2,3,8,9,0
6127,1,2,2,9,0
6128,1,0,0,6,0
6129,2,4,8,9,0
6130,2,3,8,9,0
6131,2,3,8,2,0
6132,2,5,8,2,0
6133,1,2,0,6,1
6134,2,3,8,9,0
6135,1,1,0,6,0
6136,2,3,8,9,1
6137,2,4,6,6,0
6138,1,1,2,9,0
6139,2,5,6,6,0
6140,1,2,1,7,0
6141,2,3,6,6,0
6142,2,4,8,9,0
6143,2,4,6,6,0
6144,1,2,0,6,0
6145,2,5,8,2,1
6146,2,3,8,9,0
6147,2,4,6,6,0
6148,1,0,1,2,0
6149,2,5,7,2,0
6150,1,0,1,7,0
6151,2,4,8,2,0
6152,1,1,0,0,1
6153,2,3,8,9,0
6154,2,5,8,2,1
6155,2,5,6,6,0
6156,1,0,2,9,0
6157,1,0,0,6,0
6158,1,2,0,0,0
6159,1,1,0,6,1
6160,2,3,7,7,0
6161,2,5,8,2,0
6162,2,5,8,2,0
6163,2,5,7,7,0
6164,1,0,1,2,0
6165,1,0,2,9,0
6166,1,0,0,6,0
6167,2,4,8,9,0
6168,1,2,0,6,0
6169,1,2,2,9,1
6170,1,0,2,2,0
6171,2,3,8,9,0
6172,1,2,2,9,0
6173,1,2,0,0,1
6174,2,3,8,9,0
6175,1,0,0,6,0
6176,2,5,6,6,0
6177,2,4,6,6,0
6178,2,4,7,7,0
6179,1,0,0,0,0
6180,2,4,8,2,0
6181,2,3,6,0,0
6182,1,2,1,7,0
6183,2,4,8,9,0
6184,1,0,2,2,0
6185,1,2,2,9,0
6186,2,4,7,2,0
6187,1,2,2,9,0
6188,1,2,2,9,0
6189,2,5,7,7,0
6190,1,2,2,9,1
6191,2,3,8,9,1
6192,2,5,8,9,0
6193,2,5,8,9,0
6194,2,3,6,6,0
6195,2,4,6,6,0
6196,1,0,2,9,0
6197,1,0,2,9,0
6198,2,3,8,9,0
6199,1,2,0,6,0
6200,1,1,1,7,0
6201,2,3,8,2,0
6202,2,5,8,9,0
6203,2,4,8,9,0
6204,2,5,8,9,0
6205,1,0,1,2,0
6206,1,0,2,2,0
6207,1,2,2,9,0
6208,1,1,0,6,0
6209,2,5,6,6,0
6210,2,5,8,9,0
6211,1,2,0,6,0
6212,1,2,2,2,1
6213,2,4,6,6,0
6214,1,0,2,2,0
6215,1,0,2,9,0
6216,2,3,6,0,0
6217,2,3,8,2,0
6218,1,2,0,6,0
6219,1,2,0,6,0
6220,2,4,8,9,1
6221,1,1,2,9,1
6222,1,2,0,6,0
6223,1,0,0,6,0
6224,2,3,8,2,0
6225,2,4,8,2,0
6226,1,0,2,2,1
6227,1,0,2,9,0
6228,2,5,6,0,0
6229,2,3,6,0,0
6230,2,5,8,2,0
6231,2,3,8,2,0
6232,1,2,0,6,0
6233,1,1,2,9,1
6234,1,0,2,9,0
6235,2,4,6,6,0
6236,2,4,8,9,0
6237,1,0,0,6,0
6238,1,1,2,9,0
6239,2,3,8,9,1
6240,1,1,0,0,1
6241,2,5,6,6,0
6242,2,3,6,0,0
6243,2,5,8,9,0
6244,1,1,0,6,0
6245,2,5,6,6,0
6246,2,3,8,9,0
6247,2,3,8,9,1
6248,1,1,2,9,1
6249,2,3,6,6,0
6250,2,4,7,7,0
6251,2,4,7,2,0
6252,1,2,2,9,0
6253,1,2,2,2,0
6254,1,2,2,9,0
6255,2,3,8,9,0
6256,2,4,8,9,0
6257,1,1,0,6,0
6258,1,2,2,2,0
6259,1,2,1,7,0
6260,1,1,2,9,1
6261,1,1,1,7,1
6262,2,5,6,6,0
6263,2,4,6,6,0
6264,1,0,1,2,0
6265,2,5,7,2,0
6266,2,3,6,6,0
6267,2,4,8,9,0
6268,1,2,0,6,0
6269,1,2,0,6,0
6270,2,4,8,9,0
6271,2,5,8,9,0
6272,1,2,0,0,0
6273,2,4,6,6,1
6274,1,2,0,6,1
6275,1,1,0,6,1
6276,2,5,7,7,0
6277,2,4,6,6,0
6278,2,4,8,9,0
6279,2,5,8,9,0
6280,1,2,0,0,0
6281,2,3,8,9,1
6282,2,5,6,6,0
6283,2,4,7,7,0
6284,1,2,2,2,0
6285,1,2,1,7,0
6286,1,0,2,2,0
6287,2,3,6,0,0
6288,2,4,7,7,0
6289,1,2,2,9,0
6290,2,5,8,2,0
6291,2,3,6,6,0
6292,1,2,0,0,1
6293,1,1,0,6,0
6294,1,0,2,9,0
6295,1,2,2,2,1
6296,1,2,0,0,0
6297,1,0,2,9,1
6298,2,4,8,9,1
6299,1,2,0,6,1
6300,1,2,2,9,0
6301,1,0,0,6,0
6302,1,1,2,9,1
6303,2,5,6,0,0
6304,1,1,0,6,0
6305,2,4,6,6,0
6306,1,1,1,7,0
6307,2,5,8,2,0
6308,2,3,6,6,0
6309,2,4,6,6,0
6310,2,4,6,0,0
6311,1,1,0,6,0
6312,2,3,8,2,0
6313,2,4,6,6,0
6314,1,2,0,6,0
6315,2,3,8,2,0
6316,2,3,6,6,0
6317,2,3,6,6,0
6318,1,1,0,6,0
6319,1,0,2,9,1
6320,1,1,2,9,0
6321,1,1,0,6,0
6322,1,2,0,6,1
6323,1,0,1,7,0
6324,2,5,6,6,0
6325,2,4,8,2,0
6326,1,0,1,7,0
6327,1,0,2,9,0
6328,2,4,6,6,0
6329,1,2,2,9,0
6330,1,2,1,7,0
6331,1,2,0,0,0
6332,1,2,1,2,0
6333,1,2,2,9,0
6334,1,0,1,7,0
6335,2,3,8,9,0
6336,2,3,6,6,0
6337,1,1,2,9,0
6338,2,3,8,9,0
6339,1,2,0,6,0
6340,2,4,6,6,0
6341,1,2,0,0,1
6342,2,4,7,2,0
6343,1,0,0,6,0
6344,1,1,0,6,0
6345,2,5,8,9,0
6346,2,4,6,6,0
6347,1,2,2,9,0
6348,1,2,2,9,0
6349,1,0,0,0,0
6350,1,0,2,2,0
6351,1,0,2,2,0
6352,2,3,8,9,0
6353,2,5,8,9,1
6354,2,5,6,6,0
6355,1,0,2,9,0
6356,1,1,2,2,0
6357,1,2,0,6,0
6358,2,4,6,6,0
6359,2,3,8,9,0
6360,2,3,6,6,0
6361,2,3,8,2,0
6362,1,2,2,2,1
6363,2,5,6,0,0
6364,1,2,2,9,1
6365,2,4,8,9,0
6366,1,1,2,9,1
6367,1,2,2,9,1
6368,2,3,8,9,0
6369,2,3,8,9,0
6370,2,3,8,9,1
6371,2,4,8,9,0
6372,2,3,6,0,0
6373,2,3,8,9,0
6374,2,3,8,2,1
6375,1,0,2,9,0
6376,1,2,0,6,0
6377,1,2,0,0,0
6378,1,2,0,6,0
6379,1,2,2,2,0
6380,2,4,6,6,0
6381,2,3,7,7,0
6382,2,3,8,9,0
6383,1,0,2,9,0
6384,1,2,0,6,0
6385,2,3,6,6,0
6386,2,4,8,2,1
6387,1,0,0,6,0
6388,1,2,2,9,0
6389,1,0,0,6,1
6390,1,1,2,9,0
6391,1,1,2,9,0
6392,2,4,6,0,0
6393,2,5,8,9,0
6394,2,3,6,6,0
6395,1,2,0,0,0
6396,1,2,0,6,0
6397,2,3,7,7,0
6398,2,3,8,9,0
6399,1,0,0,0,0
6400,2,3,6,6,0
6401,1,0,2,9,0
6402,1,1,0,6,1
6403,1,2,0,6,0
6404,2,4,8,9,1
6405,2,3,6,0,0
6406,2,3,8,9,1
6407,2,4,8,9,0
6408,2,5,8,9,0
6409,1,0,0,6,0
6410,1,1,0,6,0
6411,1,1,2,2,0
6412,1,0,0,6,1
6413,2,3,8,9,0
6414,1,2,2,9,0
6415,2,5,6,6,0
6416,2,3,8,9,0
6417,1,1,2,9,0
6418,1,1,2,9,0
6419,1,1,2,2,0
6420,1,1,0,0,0
6421,1,2,2,2,0
6422,1,2,2,2,0
6423,1,2,2,9,0
6424,2,5,7,7,1
6425,2,4,7,2,0
6426,2,3,8,9,0
6427,1,0,2,9,0
6428,1,1,2,9,0
6429,1,1,2,9,0
6430,1,2,0,6,0
6431,2,4,8,9,1
6432,2,3,8,2,1
6433,1,0,2,2,0
6434,1,1,0,6,0
6435,2,5,6,6,0
6436,1,0,2,2,0
6437,2,3,6,0,1
6438,1,0,2,2,1
6439,2,3,8,9,0
6440,1,1,2,9,0
6441,2,3,8,9,0
6442,1,1,0,6,0
6443,2,4,6,0,0
6444,1,2,0,0,1
6445,1,1,0,0,0
6446,2,5,8,9,0
6447,2,3,6,6,0
6448,1,2,0,6,1
6449,1,2,2,2,1
6450,2,5,7,2,0
6451,2,4,6,0,0
6452,1,1,1,2,1
6453,2,3,6,0,0
6454,2,5,6,6,0
6455,1,0,0,6,0
6456,1,1,2,9,0
6457,1,1,0,6,0
6458,2,3,8,9,1
6459,1,2,2,2,0
6460,1,1,2,9,1
6461,2,5,8,2,0
6462,1,0,2,2,0
6463,1,1,2,9,0
6464,1,1,0,6,0
6465,2,4,6,0,0
6466,2,4,8,9,1
6467,2,4,6,6,0
6468,2,5,7,7,0
6469,1,2,2,9,0
6470,1,0,2,9,0
6471,1,1,0,6,1
6472,1,1,0,6,0
6473,2,5,6,0,0
6474,1,1,2,2,0
6475,1,2,2,2,0
6476,1,1,2,9,0
6477,1,1,2,9,1
6478,2,4,8,2,0
6479,1,2,2,2,0
6480,1,0,0,6,0
6481,1,2,0,6,0
6482,2,5,8,2,0
6483,2,4,8,2,0
6484,2,4,8,9,0
6485,1,1,2,9,0
6486,1,1,1,7,0
6487,1,2,2,9,0
6488,1,1,0,6,0
6489,1,0,2,9,0
6490,2,3,6,6,0
6491,2,4,6,6,0
6492,2,3,8,9,0
6493,2,5,8,9,0
6494,1,0,2,2,0
6495,1,0,0,6,0
6496,2,4,6,6,0
6497,2,5,8,9,0
6498,2,5,6,6,0
6499,1,2,2,9,0
6500,2,5,6,6,0
6501,1,1,2,9,1
6502,1,2,2,2,1
6503,1,2,0,6,0
6504,1,1,2,9,0
6505,2,4,8,2,0
6506,2,3,6,6,0
6507,2,5,6,6,1
6508,2,3,8,9,0
6509,1,2,2,9,1
6510,2,3,8,2,0
6511,2,4,7,7,0
